id,title,type,genres,production_countries,imdb_id,imdb_score
ts21544,Transformers: Prime,SHOW,"['action', 'animation', 'comedy', 'drama', 'family', 'scifi']",['US'],tt1659175,8.2
tm150260,Cloudy with a Chance of Meatballs,MOVIE,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'romance', 'drama']",['US'],tt0844471,8.2
ts31263,The Mole,SHOW,['reality'],"['BE', 'US']",tt0270792,8.2
ts30313,Offspring,SHOW,"['drama', 'comedy']",['AU'],tt1530541,8.2
tm79895,Halloween,MOVIE,['horror'],['US'],tt0373883,8.2
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,"['scifi', 'action', 'animation', 'drama', 'war', 'thriller']",['JP'],tt0994314,8.2
tm116324,Jackass: The Movie,MOVIE,"['comedy', 'documentation', 'action']",['US'],tt0322802,8.2
tm39828,Semi-Pro,MOVIE,"['comedy', 'sport', 'european']",['US'],tt0839980,8.2
tm23935,The Lake House,MOVIE,"['drama', 'thriller', 'fantasy', 'romance', 'documentation']",['US'],tt0410297,8.2
tm78067,The Girl Next Door,MOVIE,"['crime', 'drama', 'horror', 'thriller']",['US'],tt0830558,8.2
tm95252,The Book of Eli,MOVIE,"['scifi', 'action', 'thriller', 'drama', 'european']",['US'],tt1037705,8.2
tm32919,Blood Diamond,MOVIE,"['drama', 'thriller', 'action']","['DE', 'US']",tt0450259,8.2
tm169949,Just Like Heaven,MOVIE,"['romance', 'drama', 'comedy', 'fantasy']",['US'],tt0425123,8.2
tm30205,Ip Man,MOVIE,"['drama', 'fantasy', 'comedy', 'history', 'action']",['HK'],tt1220719,8.2
tm40009,21,MOVIE,"['crime', 'drama', 'history', 'thriller']",['US'],tt0478087,8.2
tm141390,Friday the 13th,MOVIE,"['horror', 'thriller']",['US'],tt0758746,8.2
ts35155,Gurren Lagann,SHOW,"['action', 'scifi', 'animation', 'comedy', 'drama']",['JP'],tt0948103,8.2
tm94606,Let Me In,MOVIE,"['drama', 'horror', 'thriller', 'fantasy', 'european']","['GB', 'US']",tt1228987,8.2
ts15986,Dead Set,SHOW,"['scifi', 'reality', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],tt1285482,8.2
tm102337,A Nightmare on Elm Street,MOVIE,"['horror', 'thriller', 'crime', 'drama']",['US'],tt1179056,8.2
ts22318,Winx Club,SHOW,"['animation', 'action', 'comedy', 'family', 'fantasy', 'thriller', 'european']",['IT'],tt7396266,8.2
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,"['action', 'comedy', 'crime']",['US'],tt0385307,8.2
tm74780,The Bucket List,MOVIE,"['drama', 'comedy', 'european']",['US'],tt0825232,8.2
ts30356,Octonauts,SHOW,"['action', 'animation', 'comedy', 'family']",['GB'],tt1710177,8.2
ts32186,Sonic X,SHOW,"['family', 'animation', 'action', 'comedy', 'drama', 'thriller', 'fantasy', 'scifi']",['JP'],tt0367413,8.2
tm24088,Scary Movie 4,MOVIE,"['comedy', 'horror']",['US'],tt0362120,8.2
tm111600,The Sweetest Thing,MOVIE,"['comedy', 'romance']",['US'],tt0253867,8.2
tm88045,How Do You Know,MOVIE,"['comedy', 'drama', 'romance']",['US'],tt1341188,8.2
tm78919,Mr. Bean's Holiday,MOVIE,"['family', 'comedy', 'european']","['US', 'FR', 'DE', 'GB']",tt0453451,8.2
tm173066,The Interpreter,MOVIE,"['thriller', 'crime', 'european']","['GB', 'US', 'FR', 'DE']",tt0373926,8.2
tm118637,John Q,MOVIE,"['drama', 'thriller', 'crime']",['US'],tt0251160,8.2
tm142564,3 Idiots,MOVIE,"['drama', 'comedy']",['IN'],tt1187043,8.2
tm57190,The One,MOVIE,"['thriller', 'action', 'scifi']",['US'],tt0267804,8.2
ts21706,H2O: Just Add Water,SHOW,"['scifi', 'drama', 'family', 'fantasy']",['AU'],tt0491603,8.2
tm137362,The Texas Chainsaw Massacre,MOVIE,"['horror', 'crime']",['US'],tt0324216,8.2
ts24028,Still Game,SHOW,"['comedy', 'european']",['GB'],tt0281491,8.2
tm148379,The Cat in the Hat,MOVIE,"['family', 'fantasy', 'comedy', 'action']",['US'],tt0312528,8.2
tm137342,Tears of the Sun,MOVIE,"['war', 'action', 'drama', 'thriller']",['US'],tt0314353,8.2
tm90864,Due Date,MOVIE,"['comedy', 'drama']",['US'],tt1231583,8.2
ts21740,Black Butler,SHOW,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",['JP'],tt1316554,8.1
tm32144,We Are Marshall,MOVIE,"['drama', 'sport']",['US'],tt0758794,8.1
tm141707,Blood and Bone,MOVIE,"['thriller', 'sport', 'action', 'crime', 'drama']",['US'],tt0346631,8.1
tm150214,Freddy vs. Jason,MOVIE,"['horror', 'action']","['IT', 'US']",tt0329101,8.1
tm81030,The Golden Compass,MOVIE,"['action', 'fantasy', 'family']","['GB', 'US']",tt0385752,8.1
ts687,The 4400,SHOW,"['drama', 'scifi', 'thriller']",['US'],tt0389564,8.1
tm147211,The Men Who Stare at Goats,MOVIE,"['comedy', 'war']","['US', 'GB']",tt1234548,8.1
ts31514,Strawberry Shortcake,SHOW,"['animation', 'family']",['US'],tt1190823,8.1
ts33559,Shaun the Sheep,SHOW,"['animation', 'comedy', 'family', 'european']",['GB'],tt0983983,8.1
tm78671,Cleaner,MOVIE,"['thriller', 'crime']",['US'],tt0896798,8.1
ts26322,Toradora!,SHOW,"['animation', 'comedy', 'drama', 'romance']",['JP'],tt1279024,8.1
ts12815,Big Time Rush,SHOW,"['family', 'comedy']",['US'],tt1131746,8.1
tm27268,Monster House,MOVIE,"['animation', 'comedy', 'family', 'fantasy']",['US'],tt0385880,8.1
tm86189,Good Luck Chuck,MOVIE,"['comedy', 'romance']","['US', 'CA']",tt0452625,8.1
tm700,"10,000 BC",MOVIE,"['action', 'drama', 'fantasy', 'history', 'thriller']","['US', 'ZA']",tt0443649,8.1
tm101249,Cop Out,MOVIE,"['crime', 'action', 'comedy', 'thriller']",['US'],tt1385867,8.1
tm161263,The Cave,MOVIE,"['horror', 'thriller', 'action', 'scifi', 'european']","['DE', 'US']",tt0402901,8.1
tm81270,Starsky & Hutch,MOVIE,"['comedy', 'crime']",['US'],tt0335438,8.1
tm89684,New York Minute,MOVIE,"['comedy', 'crime', 'family', 'romance']",['US'],tt0363282,8.1
tm165593,Rumor Has It...,MOVIE,"['romance', 'comedy', 'drama']","['DE', 'US']",tt0398375,8.1
tm112381,Comedian,MOVIE,"['comedy', 'documentation']",['US'],tt0328962,8.1
tm39487,Catch and Release,MOVIE,"['drama', 'romance', 'comedy']",['US'],tt0395495,8.1
ts23752,Midnight Diner,SHOW,"['drama', 'comedy']",['JP'],tt1882928,8.1
tm43399,Lagaan: Once Upon a Time in India,MOVIE,"['romance', 'drama', 'action', 'sport']",['IN'],tt0169102,8.1
ts21421,Pocoyo,SHOW,"['animation', 'family', 'comedy', 'european']","['GB', 'ES']",tt0487849,8.1
ts22005,Total Drama Island,SHOW,"['war', 'reality', 'animation', 'action', 'comedy', 'drama', 'family']",['CA'],tt1173427,8.1
ts20398,Kath & Kim,SHOW,['comedy'],['AU'],tt0272397,8.1
tm29555,Friends with Money,MOVIE,"['comedy', 'drama', 'romance']",['US'],tt0436331,8.1
tm103095,Ip Man 2,MOVIE,"['drama', 'action', 'history', 'sport']","['HK', 'CN']",tt1386932,8.1
tm97070,Life As We Know It,MOVIE,"['comedy', 'romance', 'drama']",['US'],tt1055292,8.1
tm101334,Death at a Funeral,MOVIE,"['comedy', 'drama']",['US'],tt1321509,8.1
tm183963,Dreamer: Inspired By a True Story,MOVIE,"['family', 'drama', 'sport', 'fantasy']",['US'],tt0418647,8.1
tm77649,Premonition,MOVIE,"['thriller', 'drama', 'fantasy']",['US'],tt0477071,8.1
tm86924,Soul Plane,MOVIE,"['romance', 'comedy']",['US'],tt0367085,8.1
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,"['thriller', 'horror', 'documentation']",['US'],tt0420294,8.1
ts20544,Ouran High School Host Club,SHOW,"['comedy', 'drama', 'animation', 'romance']",['JP'],tt0816397,8.1
ts23835,Masha and the Bear,SHOW,"['family', 'action', 'animation', 'comedy']",['RU'],tt1884856,8.1
tm104880,Louis C.K.: Hilarious,MOVIE,['comedy'],['US'],tt1421373,8.1
ts30288,Mobile Suit Gundam Unicorn,SHOW,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],tt1587790,8.1
ts38159,Wakfu,SHOW,"['action', 'scifi', 'family', 'fantasy', 'animation', 'european']",['FR'],tt1807824,8.1
tm22294,Deck the Halls,MOVIE,"['family', 'comedy']",['US'],tt0790604,8.1
tm100015,Takers,MOVIE,"['action', 'crime', 'drama', 'thriller']",['US'],tt1135084,8.1
ts25765,Vampire Knight,SHOW,"['animation', 'drama', 'action', 'scifi', 'thriller', 'fantasy', 'horror', 'romance']",['JP'],tt1209393,8.1
ts21688,Boys Over Flowers,SHOW,"['comedy', 'drama', 'romance']",['KR'],tt1370334,8.1
tm83786,Like Stars on Earth,MOVIE,"['drama', 'family']",['IN'],tt0986264,8.1
tm130574,Did You Hear About the Morgans?,MOVIE,"['comedy', 'drama', 'romance']",['US'],tt1314228,8.1
tm114476,Stuart Little 2,MOVIE,"['animation', 'comedy', 'family', 'action', 'fantasy']",['US'],tt0243585,8.1
ts20535,The Garfield Show,SHOW,"['animation', 'comedy', 'family', 'european']",['US'],tt1470837,8.1
ts1893,Ben & Holly's Little Kingdom,SHOW,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],tt1436544,8.1
tm118462,Half Past Dead,MOVIE,"['thriller', 'action', 'crime', 'european']","['DE', 'US']",tt0297162,8.1
ts12701,Code Lyoko,SHOW,"['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy']",['FR'],tt0417311,8.1
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,"['comedy', 'family', 'fantasy', 'horror', 'music', 'animation', 'scifi']",['US'],tt6950338,8.1
tm86995,Christmas with the Kranks,MOVIE,"['comedy', 'family']",['US'],tt0388419,8.1
ts20526,The Game,SHOW,"['drama', 'comedy', 'romance', 'sport']",['US'],tt0772137,8.1
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,"['comedy', 'documentation']",['US'],tt1422182,8.1
tm97544,Alpha and Omega,MOVIE,"['animation', 'family', 'comedy', 'action', 'romance']","['CA', 'US', 'IN']",tt1213012,8.1
ts31593,Pororo the Little Penguin,SHOW,"['scifi', 'family', 'animation', 'action']",['KR'],tt3968668,8.1
ts27459,The Legend of Bruce Lee,SHOW,"['action', 'drama']",['CN'],tt1059455,8.1
ts3666,Den-noh Coil,SHOW,"['scifi', 'animation', 'comedy', 'drama']",['JP'],tt1033796,8.1
tm164557,Initial D,MOVIE,"['crime', 'thriller', 'drama', 'action', 'animation', 'romance', 'comedy']","['JP', 'HK']",tt5320634,8.1
tm80059,Naruto Shippuden the Movie,MOVIE,"['animation', 'action', 'fantasy', 'family']",['JP'],tt0988982,8.1
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,['drama'],['US'],tt1295085,8.1
tm71558,The Legend of the Nahuala,MOVIE,"['fantasy', 'animation', 'family']",['MX'],tt1003009,8.1
tm134235,One Piece: Strong World,MOVIE,"['fantasy', 'action', 'animation']",['JP'],tt1485763,8.1
tm160800,Chaos,MOVIE,"['crime', 'drama', 'action', 'thriller', 'european']","['CA', 'GB', 'US']",tt0402910,8.1
tm22342,Waist Deep,MOVIE,"['thriller', 'action', 'drama', 'crime']",['US'],tt0456020,8.1
ts42914,Zig and Sharko,SHOW,"['comedy', 'romance', 'action', 'animation', 'family', 'fantasy', 'european']",['FR'],tt2046005,8.1
tm22636,Trailer Park Boys: The Movie,MOVIE,"['comedy', 'crime']",['CA'],tt0425601,8.1
ts21967,Johnny Test,SHOW,"['animation', 'comedy', 'drama', 'family', 'scifi', 'action']","['CA', 'US']",tt0454349,8.1
tm85549,Tito,MOVIE,"['documentation', 'crime', 'drama', 'romance', 'action']",['EG'],tt0417202,8.1
tm100688,Even the Rain,MOVIE,"['drama', 'european', 'history']","['FR', 'MX', 'ES']",tt1422032,8.1
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,"['comedy', 'documentation']",['US'],tt0865482,8.1
ts14102,Bo on the Go!,SHOW,['animation'],['CA'],tt1516172,8.1
tm103732,Udaan,MOVIE,['drama'],['IN'],tt1639426,8.1
tm73058,Om Shanti Om,MOVIE,"['thriller', 'drama', 'action', 'comedy', 'fantasy', 'romance']",['IN'],tt1423972,8.1
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,"['comedy', 'crime']",['CA'],tt1337032,8.1
ts20358,Half & Half,SHOW,['comedy'],['US'],tt0320024,8.1
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,"['drama', 'romance']",['IN'],tt0248126,8.1
tm144345,Kal Ho Naa Ho,MOVIE,"['drama', 'romance', 'comedy']",['IN'],tt0347304,8.1
tm76835,Jab We Met,MOVIE,"['romance', 'comedy', 'drama']",['IN'],tt1093370,8.1
tm38896,From Within,MOVIE,"['horror', 'thriller', 'documentation', 'war', 'european']",['US'],tt1673402,8.1
tm86051,Black Friday,MOVIE,"['crime', 'history', 'action', 'drama']",['IN'],tt0400234,8.1
ts74931,Kung Fu Panda Awesome Secrets,SHOW,"['action', 'animation', 'comedy', 'family']",['US'],tt6963796,8.1
tm29269,Jodhaa Akbar,MOVIE,"['romance', 'history', 'war', 'action', 'drama']",['IN'],tt0449994,8.1
ts17028,Dinosaur King,SHOW,"['action', 'animation', 'scifi', 'comedy', 'family', 'western']",['JP'],tt1524993,8.1
tm91046,"Cairo 6,7,8",MOVIE,['drama'],['EG'],tt1764141,8.1
tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,"['comedy', 'documentation']",['US'],tt0804558,8.1
tm41508,First Sunday,MOVIE,"['comedy', 'action', 'crime', 'drama']",['US'],tt0486578,8.1
ts67595,El Escamoso,SHOW,"['drama', 'comedy']",['CO'],tt0283770,8.1
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,"['action', 'animation', 'fantasy']",['JP'],tt0322645,8
tm82765,Swades,MOVIE,"['drama', 'european']","['IN', 'US']",tt0367110,8
tm33981,Bon Cop Bad Cop,MOVIE,"['comedy', 'crime', 'action', 'scifi', 'drama', 'thriller']",['CA'],tt0443521,8
ts52849,Horrid Henry,SHOW,"['animation', 'comedy', 'family', 'music', 'fantasy', 'european']",['GB'],tt0985991,8
tm95238,The Boy Who Cried Werewolf,MOVIE,"['fantasy', 'horror', 'family', 'comedy']","['US', 'CA']",tt1451423,8
tm32885,Rang De Basanti,MOVIE,"['drama', 'history', 'comedy', 'crime']",['IN'],tt0405508,8
ts72322,The Mafia Dolls,SHOW,"['drama', 'action']",['CO'],tt1585368,8
ts63295,Vientos de agua,SHOW,['drama'],"['AR', 'ES']",tt0459724,8
ts23319,Timmy Time,SHOW,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],tt1125758,8
ts21695,Iris,SHOW,"['action', 'drama', 'comedy', 'reality', 'romance', 'thriller']",['KR'],tt1757202,8
tm72587,Guru,MOVIE,"['romance', 'documentation', 'drama', 'european']",['IN'],tt0499375,8
tm99776,Whitney Cummings: Money Shot,MOVIE,"['comedy', 'documentation']",['US'],tt1659261,8
tm83175,Welcome,MOVIE,"['drama', 'action', 'comedy', 'romance', 'crime']",['IN'],tt0488798,8
tm139349,Jim Gaffigan: King Baby,MOVIE,"['comedy', 'documentation']",['US'],tt1390471,8
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,['comedy'],['US'],tt1188112,8
ts56589,Tayo the Little Bus,SHOW,"['animation', 'comedy', 'family']",['KR'],tt3270208,8
tm61056,Dil Chahta Hai,MOVIE,"['romance', 'comedy', 'drama']",['IN'],tt0292490,8
tm129763,Anbe Sivam,MOVIE,"['comedy', 'drama']",['IN'],tt0367495,8
ts21664,One on One,SHOW,['comedy'],['US'],tt0284770,8
tm44378,Tony Manero,MOVIE,"['drama', 'music']",['CL'],tt1223975,8
tm25842,A Lion in the House,MOVIE,['documentation'],['US'],tt0492472,8
tm34846,Bleach the Movie: Fade to Black,MOVIE,"['fantasy', 'action', 'drama', 'animation']",['JP'],tt1339302,8
tm71119,Delta Farce,MOVIE,"['comedy', 'action']",['US'],tt0800003,8
tm170873,My Suicide,MOVIE,"['drama', 'comedy']",['US'],tt0492896,8
tm22540,Phir Hera Pheri,MOVIE,"['comedy', 'crime']",['IN'],tt0419058,8
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,"['animation', 'action', 'fantasy']",['JP'],tt1703048,8
tm110923,Divine Intervention,MOVIE,"['romance', 'comedy', 'drama', 'war']","['FR', 'MA', 'DE', 'PS']",tt0274428,8
tm168869,Da Kath & Kim Code,MOVIE,['comedy'],['AU'],tt0484275,8
ts37200,Trotro,SHOW,"['animation', 'family', 'european']",['FR'],tt1074443,8
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,"['comedy', 'documentation']",['US'],tt1420554,8
tm93612,Bleach the Movie: Hell Verse,MOVIE,"['fantasy', 'animation', 'action']",['JP'],tt1785394,8
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,"['fantasy', 'animation', 'action']",['JP'],tt1160524,8
tm30170,Don,MOVIE,"['thriller', 'crime', 'action', 'european']",['IN'],tt0461936,8
tm29731,Chup Chup Ke,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt0464160,8
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,"['action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],tt1481363,8
tm44530,Fashion,MOVIE,"['drama', 'romance']",['IN'],tt0964516,8
tm89936,Arahan,MOVIE,"['fantasy', 'action', 'comedy', 'thriller']",['KR'],tt0404777,8
ts98353,DreamWorks Spooky Stories,SHOW,['animation'],['US'],tt6958564,8
ts44663,Oscar's Oasis,SHOW,"['animation', 'comedy', 'european']",['FR'],tt2080922,8
tm81461,Whisky,MOVIE,"['comedy', 'drama']","['AR', 'DE', 'UY', 'ES']",tt0331370,8
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,"['comedy', 'action', 'romance']",['IN'],tt1252596,8
tm48083,Te quiero,MOVIE,"['drama', 'comedy', 'european']",['FR'],tt0217085,8
tm175687,Sir! No Sir!,MOVIE,"['war', 'documentation']",['US'],tt0469589,8
tm33067,Race,MOVIE,"['drama', 'action', 'thriller', 'crime', 'comedy']",['IN'],tt1017456,8
tm70222,Sivaji: The Boss,MOVIE,"['action', 'drama', 'thriller', 'crime']",['IN'],tt0479751,8
tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,MOVIE,"['fantasy', 'action', 'animation', 'romance', 'comedy']",['JP'],tt0366621,8
tm352243,Interview with a Serial Killer,MOVIE,"['documentation', 'crime']",['US'],tt6978288,8
ts98316,Edge of the Universe,SHOW,['documentation'],['GB'],tt6951568,8
tm82718,G.O.R.A.,MOVIE,"['action', 'comedy', 'scifi']",['TR'],tt0384116,8
tm98975,Guzaarish,MOVIE,"['romance', 'drama']",['IN'],tt1438298,8
ts98252,Dreamworks Happy Holidays from Madagascar,SHOW,"['animation', 'comedy', 'family']",['US'],tt6953650,8
tm101609,Raajneeti,MOVIE,"['drama', 'thriller', 'crime']",['IN'],tt1291465,8
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,"['drama', 'comedy', 'romance']",['IN'],tt0473367,8
tm150521,Accident,MOVIE,"['action', 'drama', 'thriller']",['HK'],tt1202514,8
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,"['comedy', 'documentation']",['US'],tt0806102,8
tm141117,Chalte Chalte,MOVIE,"['drama', 'romance']",['IN'],tt0346723,8
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,"['comedy', 'fantasy', 'animation', 'action']",['JP'],tt0476680,8
tm33729,Taxi No. 9 2 11,MOVIE,"['drama', 'thriller', 'comedy']",['IN'],tt0476884,8
tm93004,Yuva,MOVIE,"['crime', 'action', 'drama', 'thriller']",['IN'],tt0382383,8
ts13411,Cocaine,SHOW,"['documentation', 'european']",['US'],tt0907286,8
ts1464,The Cartel,SHOW,"['action', 'drama', 'crime', 'thriller', 'comedy']",['CO'],tt1260520,8
tm145243,Wake Up Sid,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt1324059,8
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,"['action', 'comedy', 'animation', 'drama', 'fantasy']",['JP'],tt1206326,8
tm111226,Awara Paagal Deewana,MOVIE,"['comedy', 'action', 'crime', 'drama', 'thriller']",['IN'],tt0319020,8
tm23441,Kabhi Alvida Naa Kehna,MOVIE,"['drama', 'romance']",['IN'],tt0449999,8
tm166293,The Blue Umbrella,MOVIE,"['drama', 'family', 'fantasy', 'comedy']",['IN'],tt0457802,8
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,"['action', 'animation']",['JP'],tt1071815,8
tm92977,Ishqiya,MOVIE,"['thriller', 'comedy', 'drama', 'romance']",['IN'],tt1345777,8
tm77348,Life in a Metro,MOVIE,"['drama', 'romance', 'comedy']",['IN'],tt0800956,8
ts34414,Nuevo Rico Nuevo Pobre,SHOW,['comedy'],['CO'],tt1233451,8
ts29199,Monty Python's Personal Best,SHOW,"['comedy', 'animation']","['US', 'GB']",tt0795156,8
tm91323,I Hate Luv Storys,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt1667838,8
tm88366,Main Hoon Na,MOVIE,"['drama', 'action', 'comedy', 'romance', 'thriller']",['IN'],tt0347473,8
tm156575,Billu,MOVIE,"['drama', 'comedy']",['IN'],tt1230448,8
tm164389,Paheli,MOVIE,"['romance', 'drama', 'fantasy', 'comedy']",['IN'],tt0451850,8
tm37945,Rock On!!,MOVIE,"['drama', 'music']",['IN'],tt1230165,8
tm106625,"LSD: Love, Sex aur Dhokha",MOVIE,"['drama', 'comedy', 'crime', 'romance']",['IN'],tt1608777,8
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,"['comedy', 'drama', 'animation', 'action']",['JP'],tt1037116,8
tm99450,Break Ke Baad,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt1578261,8
tm149209,Kaminey,MOVIE,"['crime', 'drama', 'action', 'thriller']",['IN'],tt1274295,8
tm23977,Fuga,MOVIE,"['music', 'drama', 'thriller']","['CL', 'AR']",tt0442236,8
tm160596,Zozo,MOVIE,"['drama', 'european', 'family', 'war']","['CZ', 'GB', 'DK', 'NL', 'SE']",tt0448267,8
tm129971,Luck by Chance,MOVIE,"['romance', 'drama', 'comedy']",['IN'],tt0886539,8
tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,MOVIE,['comedy'],['CA'],tt1324027,8
ts18653,Chhota Bheem,SHOW,"['animation', 'action', 'comedy']",['IN'],tt4570986,8
tm177687,Naruto: Legend of the Stone of Gelel,MOVIE,"['fantasy', 'action', 'comedy', 'drama', 'animation']",['JP'],tt0791188,8
tm77863,Honeymoon Travels Pvt. Ltd.,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt0808306,8
tm80455,Manorama Six Feet Under,MOVIE,"['drama', 'thriller', 'crime']",['IN'],tt0920464,8
tm184732,Dhobi Ghat,MOVIE,['drama'],['IN'],tt1433810,8
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,"['fantasy', 'animation', 'action', 'comedy']",['JP'],tt0473658,8
ts4866,Fated to Love You,SHOW,"['comedy', 'family', 'drama', 'romance']",['TW'],tt1483930,8
tm134407,Dev.D,MOVIE,"['comedy', 'drama', 'romance']",['IN'],tt1327035,8
tm103133,Karthik Calling Karthik,MOVIE,"['thriller', 'romance', 'drama']",['IN'],tt1373156,7.9
tm54147,Dostana,MOVIE,"['drama', 'romance', 'comedy']","['IN', 'US']",tt1185420,7.9
ts137477,Behind Enemy Lines,SHOW,['drama'],['US'],tt5170230,7.9
tm101684,Romantik Komedi,MOVIE,"['comedy', 'romance']",['TR'],tt1587263,7.9
tm152724,Kurbaan,MOVIE,"['thriller', 'action', 'drama', 'crime', 'romance', 'sport']",['IN'],tt1185442,7.9
ts204466,Pecados capitales,SHOW,"['romance', 'comedy', 'drama']",['CO'],tt0355119,7.9
tm96168,Once Upon a Time in Mumbaai,MOVIE,"['thriller', 'crime', 'drama', 'romance', 'action']",['IN'],tt1395054,7.9
